epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,19.5996,3.11315,4.07813,12.2105,1.12613,0,0,0,0,0,0.00021,0.03077,3e-05,0,2.35507,2.89383,7.19545,0.78035,0,0.000657277,0.000657277,0.000657277
